CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TotalSpend,GroupId,GroupMemberId,Deck,RoomNum,RoomSide,GroupSize,HomePlanet_0.0,HomePlanet_1.0,HomePlanet_2.0,Destination_0.0,Destination_1.0,Destination_2.0
0.0,24.0,0.0,156.0,0.0,364.0,489.0,383.0,1,1392.0,5725,1,5.0,1094.0,1.0,1,True,False,False,True,False,False
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5726,1,1.0,192.0,0.0,1,False,True,False,False,False,True
0.0,28.0,0.0,0.0,0.0,0.0,711.0,0.0,0,711.0,5727,1,6.0,920.0,0.0,1,True,False,False,False,False,True
0.0,24.0,0.0,0.0,217.0,0.0,77.0,510.0,0,804.0,5728,1,5.0,1185.0,0.0,1,True,False,False,True,False,False
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5729,1,5.0,1186.0,0.0,1,False,False,True,True,False,False
0.0,25.0,0.0,2029.0,1.0,0.0,0.0,121.0,0,2151.0,5730,1,5.0,1187.0,0.0,1,True,False,False,True,False,False
0.0,20.0,0.0,0.0,0.0,53.0,2.0,754.0,0,809.0,5732,1,6.0,921.0,0.0,1,True,False,False,True,False,False
0.0,34.0,0.0,0.0,1745.0,6.0,5.0,37.0,1,1793.0,5733,1,6.0,922.0,0.0,2,True,False,False,False,False,True
0.0,28.0,0.0,0.0,0.0,0.0,1191.0,109.0,0,1300.0,5733,2,5.0,1188.0,0.0,2,True,False,False,False,False,True
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5735,1,4.0,362.0,0.0,1,True,False,False,True,False,False
0.0,23.0,0.0,1.0,1276.436476751801,1.0,0.0,618.0,0,1896.436476751801,5736,1,5.0,1189.0,0.0,1,True,False,False,True,False,False
0.0,39.0,0.0,0.0,11856.0,13.0,39.0,3.0,1,11911.0,5737,1,2.0,216.0,1.0,2,False,True,False,True,False,False
0.0,35.0,0.0,0.0,7636.0,0.0,353.0,705.0,1,8694.0,5737,2,2.0,216.0,1.0,2,False,True,False,True,False,False
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5738,1,6.0,929.0,1.0,1,True,False,False,True,False,False
1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5739,1,6.0,930.0,1.0,1,True,False,False,True,False,False
0.0,42.0,0.0,0.0,16.0,0.0,144.0,7492.0,0,7652.0,5740,1,0.0,52.0,0.0,2,False,True,False,True,False,False
0.0,32.0,0.0,70.0,764.0,724.0,547.0,1297.0,0,3402.0,5740,2,0.0,52.0,0.0,2,False,True,False,False,False,True
0.0,50.0,0.0,57.0,29.0,0.0,0.0,643.0,0,729.0,5742,1,5.0,1096.0,1.0,1,True,False,False,False,False,True
0.0,23.0,0.0,0.0,37.0,859.0,9.0,1.0,1,906.0,5744,1,6.0,931.0,1.0,1,True,False,False,True,False,False
0.0,19.0,0.0,0.0,1276.436476751801,0.0,5381.0,139.0,0,6796.436476751801,5746,1,6.0,932.0,1.0,1,True,False,False,True,False,False
0.0,29.0,0.0,715.0,47.0,0.0,0.0,0.0,0,762.0,5747,1,5.0,1192.0,0.0,1,True,False,False,True,False,False
0.0,35.0,1.0,247.0,436.0,459.0,1.0,1984.0,0,3127.0,5748,1,0.0,53.0,0.0,1,False,True,False,True,False,False
0.0,18.0,0.0,0.0,625.0,0.0,0.0,356.0,0,981.0,5750,1,4.0,363.0,0.0,1,True,False,False,True,False,False
0.0,24.0,0.0,160.0,20.0,39.0,552.0,1.0,0,772.0,5751,1,6.0,924.0,0.0,1,True,False,False,False,True,False
0.0,23.0,0.0,88.0,0.0,586.0,0.0,0.0,1,674.0,5755,1,6.0,933.0,1.0,1,True,False,False,True,False,False
0.0,51.0,0.0,542.0,0.0,360.0,0.0,0.0,0,902.0,5756,1,5.0,1194.0,0.0,8,True,False,False,True,False,False
0.0,42.0,0.0,439.0,0.0,0.0,0.0,254.0,0,693.0,5756,2,5.0,1194.0,0.0,8,True,False,False,True,False,False
0.0,19.0,0.0,5.0,0.0,0.0,716.0,0.0,0,721.0,5756,3,5.0,1194.0,0.0,8,True,False,False,False,True,False
0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5756,4,5.0,1194.0,0.0,8,True,False,False,True,False,False
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5756,5,5.0,1194.0,0.0,8,True,False,False,True,False,False
0.0,22.0,0.0,158.0,0.0,476.0,0.0,26.0,0,660.0,5756,6,5.0,1194.0,0.0,8,True,False,False,False,True,False
0.0,25.0,0.0,12.0,6.0,2817.0,342.0,0.0,0,3177.0,5756,7,5.0,1194.0,0.0,8,True,False,False,True,False,False
0.0,31.0,0.0,11.0,0.0,0.0,1912.0,1120.0,0,3043.0,5756,8,5.0,1194.0,0.0,8,True,False,False,False,True,False
0.0,23.0,0.0,0.0,0.0,0.0,558.0,1.0,0,559.0,5757,1,5.0,1195.0,0.0,1,True,False,False,True,False,False
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5758,1,6.0,934.0,1.0,1,True,False,False,True,False,False
1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5761,1,1.0,220.0,1.0,1,False,True,False,True,False,False
0.0,40.0,0.0,0.0,0.0,56.0,1.0,642.0,0,699.0,5763,1,5.0,1099.0,1.0,2,True,False,False,True,False,False
0.0,24.0,0.0,651.6323679727427,0.0,0.0,838.0,193.0,0,1682.6323679727427,5763,2,5.0,1099.0,1.0,2,True,False,False,True,False,False
0.0,25.0,0.0,0.0,0.0,1037.0,8.0,1.0,1,1046.0,5764,1,5.0,1100.0,1.0,1,True,False,False,True,False,False
0.0,42.0,0.0,0.0,1871.0,0.0,570.0,199.0,0,2640.0,5765,1,2.0,181.0,0.0,1,False,True,False,True,False,False
1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5767,1,6.0,936.0,1.0,1,True,False,False,False,True,False
1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5768,1,1.0,193.0,0.0,2,False,True,False,True,False,False
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5768,2,1.0,193.0,0.0,2,False,True,False,False,False,True
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5769,1,1.0,194.0,0.0,2,False,True,False,True,False,False
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5769,2,1.0,194.0,0.0,2,False,True,False,False,False,True
0.0,47.0,0.0,0.0,868.0,0.0,4.0,861.3920265780731,1,1733.392026578073,5771,1,6.0,937.0,1.0,1,True,False,False,True,False,False
0.0,23.0,0.0,610.0,858.0,75.0,1358.0,0.0,0,2901.0,5772,1,5.0,1197.0,0.0,1,False,False,True,False,False,True
1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5773,1,2.0,217.0,1.0,1,False,True,False,False,False,True
0.0,21.0,0.0,0.0,128.0,209.0,4.0,383.0,0,724.0,5776,1,5.0,1102.0,1.0,1,True,False,False,True,False,False
0.0,46.0,0.0,559.0,25.0,508.6583850931677,22.0,765.0,0,1879.6583850931677,5777,1,5.0,1199.0,0.0,1,True,False,False,False,True,False
0.0,36.0,0.0,0.0,0.0,0.0,0.0,907.0,0,907.0,5778,1,6.0,926.0,0.0,1,True,False,False,True,False,False
0.0,15.0,0.0,0.0,706.0,0.0,831.0706214689266,0.0,1,1537.0706214689267,5779,1,6.0,938.0,1.0,1,True,False,False,True,False,False
0.0,33.0,0.0,2233.0,6408.0,508.6583850931677,23.0,273.0,1,9445.658385093167,5780,1,1.0,195.0,0.0,3,False,True,False,True,False,False
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5780,2,1.0,195.0,0.0,3,False,True,False,True,False,False
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5780,3,1.0,195.0,0.0,3,False,True,False,False,False,True
0.0,21.0,0.0,0.0,0.0,0.0,1.0,594.0,0,595.0,5781,1,5.0,1200.0,0.0,1,True,False,False,False,False,True
0.0,43.0,0.0,0.0,1197.0,0.0,223.0,1.0,1,1421.0,5783,1,5.0,1201.0,0.0,1,True,False,False,False,False,True
0.0,34.0,0.0,571.0,0.0,0.0,0.0,0.0,0,571.0,5785,1,5.0,1104.0,1.0,1,True,False,False,False,True,False
0.0,47.0,0.0,14.0,3.0,0.0,1720.0,0.0,0,1737.0,5786,1,6.0,928.0,0.0,1,True,False,False,False,True,False
0.0,27.0,0.0,850.0,0.0,681.0,1.0,0.0,1,1532.0,5788,1,5.0,1105.0,1.0,1,False,False,True,True,False,False
0.0,46.0,0.0,0.0,1068.0,945.0,2587.0,811.0,0,5411.0,5790,1,2.0,218.0,1.0,1,False,True,False,True,False,False
0.0,40.0,0.0,0.0,3338.0,0.0,6344.0,199.0,0,9881.0,5792,1,1.0,196.0,0.0,1,False,True,False,False,False,True
1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5793,1,4.0,375.0,1.0,1,False,True,False,False,False,True
0.0,45.0,0.0,0.0,1202.0,149.0,1472.0,3379.0,0,6202.0,5794,1,3.0,182.0,0.0,1,False,True,False,True,False,False
0.0,19.0,0.0,0.0,95.0,595.0,0.0,0.0,1,690.0,5795,1,5.0,1106.0,1.0,1,True,False,False,False,True,False
0.0,32.0,0.0,6769.0,0.0,508.6583850931677,113.0,1.0,0,7391.658385093167,5796,1,5.0,1107.0,1.0,1,False,False,True,True,False,False
0.0,44.0,0.0,815.0,219.0,22.0,0.0,0.0,1,1056.0,5802,1,3.0,175.0,1.0,1,False,False,True,True,False,False
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5804,1,6.0,933.0,0.0,1,True,False,False,True,False,False
0.0,22.0,0.0,514.0,0.0,2.0,129.0,583.0,0,1228.0,5806,1,5.0,1109.0,1.0,1,True,False,False,True,False,False
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5808,1,6.0,934.0,0.0,3,True,False,False,True,False,False
0.0,18.0,0.0,0.0,3.0,41.0,359.0,393.0,0,796.0,5808,2,5.0,1204.0,0.0,3,True,False,False,True,False,False
0.0,53.0,0.0,751.0,0.0,508.6583850931677,7.0,0.0,0,1266.6583850931677,5808,3,5.0,1204.0,0.0,3,True,False,False,True,False,False
0.0,22.0,0.0,104.0,511.0,254.0,425.0,4.0,0,1298.0,5809,1,5.0,1205.0,0.0,2,True,False,False,True,False,False
0.0,46.0,0.0,0.0,98.0,2077.0,0.0,0.0,1,2175.0,5809,2,5.0,1205.0,0.0,2,True,False,False,True,False,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5810,1,6.0,935.0,0.0,2,True,False,False,True,False,False
0.0,31.0,0.0,0.0,1489.0,68.0,6.0,0.0,1,1563.0,5810,2,4.0,366.0,0.0,2,False,False,True,True,False,False
0.0,36.0,0.0,1.0,4058.0,95.0,0.0,2109.0,0,6263.0,5811,1,0.0,54.0,0.0,2,False,True,False,False,False,True
0.0,46.0,0.0,35.0,3953.0,0.0,2108.0,0.0,1,6096.0,5811,2,0.0,54.0,0.0,2,False,True,False,False,False,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5812,1,6.0,943.0,1.0,6,True,False,False,True,False,False
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5812,2,6.0,943.0,1.0,6,True,False,False,True,False,False
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5812,3,6.0,943.0,1.0,6,True,False,False,True,False,False
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5812,4,6.0,943.0,1.0,6,True,False,False,True,False,False
1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5812,5,6.0,943.0,1.0,6,True,False,False,True,False,False
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5812,6,6.0,943.0,1.0,6,True,False,False,False,False,True
1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5813,1,6.0,936.0,0.0,1,True,False,False,True,False,False
0.0,17.0,0.0,513.0,0.0,669.0,0.0,0.0,0,1182.0,5814,1,3.0,176.0,1.0,7,False,False,True,True,False,False
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5814,2,3.0,176.0,1.0,7,False,False,True,False,False,True
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5814,3,3.0,176.0,1.0,7,False,False,True,False,False,True
0.0,27.0,0.0,89.0,888.0,51.0,5.0,0.0,1,1033.0,5814,4,3.0,176.0,1.0,7,False,False,True,True,False,False
1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5814,5,3.0,176.0,1.0,7,False,False,True,True,False,False
0.0,15.0,0.0,2309.0,0.0,1142.0,1.0,10.0,0,3462.0,5814,6,3.0,176.0,1.0,7,False,False,True,True,False,False
0.0,31.0,0.0,1.0,0.0,7.0,0.0,387.0,1,395.0,5816,1,6.0,937.0,0.0,1,True,False,False,True,False,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5817,1,5.0,1111.0,1.0,1,False,False,True,True,False,False
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5819,1,1.0,221.0,1.0,1,False,True,False,True,False,False
0.0,45.0,0.0,112.0,406.0,198.0,0.0,0.0,1,716.0,5820,1,5.0,1112.0,1.0,1,True,False,False,True,False,False
0.0,44.0,0.0,0.0,496.0,99.0,317.0,5615.0,0,6527.0,5821,1,2.0,183.0,0.0,1,False,True,False,False,False,True
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5822,1,6.0,939.0,0.0,1,True,False,False,True,False,False
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5823,1,6.0,944.0,1.0,1,True,False,False,False,False,True
1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5824,1,6.0,940.0,0.0,1,True,False,False,False,False,True
0.0,43.0,0.0,0.0,8808.0,0.0,580.0,0.0,1,9388.0,5825,1,1.0,198.0,0.0,1,False,True,False,True,False,False
0.0,53.0,0.0,0.0,68.0,0.0,920.0,4.0,1,992.0,5827,1,6.0,945.0,1.0,1,True,False,False,True,False,False
0.0,21.0,0.0,621.0,0.0,0.0,0.0,0.0,0,621.0,5828,1,6.0,941.0,0.0,1,True,False,False,True,False,False
0.0,23.0,0.0,0.0,21.0,0.0,0.0,716.0,0,737.0,5829,1,5.0,1113.0,1.0,1,True,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5831,1,0.0,0.0,0.0,1,True,False,False,False,False,True
1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5835,1,6.0,946.0,1.0,1,True,False,False,False,True,False
1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5836,1,1.0,222.0,1.0,1,False,True,False,False,False,True
0.0,62.0,0.0,761.0,15.0,0.0,0.0,861.3920265780731,0,1637.392026578073,5837,1,5.0,1114.0,1.0,1,True,False,False,True,False,False
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5839,1,2.0,219.0,1.0,1,False,True,False,True,False,False
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5840,1,6.0,946.0,0.0,1,True,False,False,True,False,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5842,1,2.0,220.0,1.0,2,False,True,False,False,False,True
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5842,2,2.0,220.0,1.0,2,False,True,False,False,False,True
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5843,1,6.0,947.0,1.0,1,True,False,False,True,False,False
0.0,24.0,0.0,0.0,30.0,835.0,0.0,0.0,1,865.0,5844,1,4.0,369.0,0.0,1,True,False,False,False,False,True
0.0,27.0,1.0,149.0,0.0,890.0,9.0,0.0,0,1048.0,5846,1,4.0,376.0,1.0,1,False,False,True,True,False,False
0.0,33.0,0.0,36.0,0.0,0.0,1415.0,0.0,0,1451.0,5847,1,5.0,1115.0,1.0,1,True,False,False,True,False,False
0.0,39.0,0.0,0.0,0.0,0.0,0.0,1104.0,0,1104.0,5849,1,5.0,1208.0,0.0,1,True,False,False,True,False,False
0.0,27.0,0.0,0.0,0.0,0.0,727.0,260.0,0,987.0,5852,1,4.0,370.0,0.0,1,True,False,False,True,False,False
0.0,36.0,0.0,0.0,75.0,106.0,0.0,1903.0,1,2084.0,5854,1,5.0,1117.0,1.0,1,True,False,False,True,False,False
0.0,64.0,0.0,0.0,623.0,1827.0,0.0,0.0,1,2450.0,5855,1,5.0,1209.0,0.0,2,True,False,False,True,False,False
0.0,41.0,0.0,0.0,0.0,687.0,0.0,65.0,1,752.0,5855,2,6.0,949.0,0.0,2,True,False,False,False,True,False
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5856,1,1.0,199.0,0.0,2,False,True,False,False,False,True
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5856,2,1.0,199.0,0.0,2,False,True,False,True,False,False
0.0,27.0,0.0,0.0,2.0,64.0,139.0,3831.0,0,4036.0,5857,1,4.0,378.0,1.0,1,False,True,False,True,False,False
0.0,22.0,0.0,483.0,0.0,0.0,304.0,21.0,1,808.0,5858,1,6.0,948.0,1.0,1,True,False,False,False,False,True
0.0,40.0,0.0,7.0,0.0,6.0,1206.0,88.0,0,1307.0,5860,1,5.0,1118.0,1.0,3,False,False,True,True,False,False
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5860,2,5.0,1118.0,1.0,3,False,False,True,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5860,3,5.0,1118.0,1.0,3,False,False,True,True,False,False
0.0,27.0,0.0,0.0,1774.0,0.0,17.0,13.0,1,1804.0,5861,1,6.0,949.0,1.0,1,True,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5863,1,6.0,950.0,0.0,2,True,False,False,False,False,True
0.0,17.0,0.0,0.0,566.0,18.0,318.0,0.0,0,902.0,5863,2,5.0,1210.0,0.0,2,True,False,False,True,False,False
0.0,45.0,0.0,651.6323679727427,0.0,0.0,1501.0,24.0,0,2176.632367972743,5867,1,5.0,1212.0,0.0,1,True,False,False,True,False,False
0.0,62.0,0.0,104.0,53.0,194.0,436.0,0.0,0,787.0,5868,1,4.0,379.0,1.0,1,True,False,False,True,False,False
1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5869,1,6.0,952.0,1.0,1,True,False,False,False,False,True
0.0,24.0,0.0,0.0,1369.0,848.0,0.0,0.0,1,2217.0,5871,1,5.0,1120.0,1.0,1,True,False,False,False,False,True
1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5874,1,6.0,953.0,1.0,1,True,False,False,False,True,False
0.0,49.0,0.0,20.0,0.0,0.0,769.0,0.0,0,789.0,5875,1,4.0,381.0,1.0,1,True,False,False,True,False,False
0.0,52.0,0.0,1364.0,131.0,444.0,0.0,0.0,1,1939.0,5876,1,3.0,184.0,0.0,3,False,False,True,True,False,False
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5876,2,5.0,1213.0,0.0,3,False,False,True,False,False,True
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5876,3,5.0,1213.0,0.0,3,False,False,True,True,False,False
0.0,17.0,0.0,0.0,0.0,1552.0,0.0,861.3920265780731,0,2413.392026578073,5877,1,5.0,1121.0,1.0,1,True,False,False,True,False,False
1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5878,1,1.0,224.0,1.0,1,False,True,False,False,False,True
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5879,1,5.0,1122.0,1.0,1,False,False,True,True,False,False
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5880,1,6.0,953.0,0.0,1,True,False,False,True,False,False
0.0,17.0,0.0,18.0,10.0,73.0,0.0,1049.0,0,1150.0,5882,1,5.0,1214.0,0.0,1,True,False,False,True,False,False
0.0,41.0,0.0,8.0,532.0,0.0,0.0,100.0,1,640.0,5885,1,5.0,1123.0,1.0,8,True,False,False,True,False,False
0.0,55.0,0.0,0.0,0.0,0.0,507.0,909.0,1,1416.0,5885,2,5.0,1123.0,1.0,8,True,False,False,True,False,False
0.0,29.0,0.0,0.0,2395.0,7.0,20.0,6.0,1,2428.0,5885,3,5.0,1123.0,1.0,8,True,False,False,True,False,False
0.0,19.0,0.0,0.0,0.0,0.0,888.0,0.0,0,888.0,5885,4,6.0,954.0,1.0,8,True,False,False,True,False,False
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5885,5,6.0,954.0,1.0,8,True,False,False,False,False,True
0.0,32.0,0.0,4518.0,914.0,0.0,93.0,0.0,0,5525.0,5885,6,6.0,954.0,1.0,8,True,False,False,True,False,False
0.0,27.0,0.0,0.0,0.0,0.0,0.0,1818.0,0,1818.0,5885,7,6.0,954.0,1.0,8,True,False,False,True,False,False
0.0,25.0,0.0,0.0,0.0,892.0,0.0,0.0,1,892.0,5885,8,6.0,954.0,1.0,8,True,False,False,True,False,False
0.0,24.0,0.0,10.0,49.0,508.6583850931677,1497.0,10.0,0,2074.6583850931675,5886,1,5.0,1216.0,0.0,2,False,False,True,True,False,False
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5886,2,4.0,373.0,0.0,2,False,False,True,True,False,False
0.0,50.0,0.0,781.0,2.0,0.0,61.0,0.0,1,844.0,5887,1,4.0,374.0,0.0,2,True,False,False,False,True,False
0.0,51.0,0.0,201.0,574.0,40.0,0.0,11.0,0,826.0,5887,2,5.0,1217.0,0.0,2,True,False,False,False,True,False
0.0,27.0,0.0,1331.0,0.0,0.0,0.0,0.0,0,1331.0,5888,1,5.0,1218.0,0.0,2,False,False,True,False,False,True
0.0,35.0,0.0,750.0,0.0,0.0,0.0,1065.0,0,1815.0,5888,2,5.0,1218.0,0.0,2,False,False,True,True,False,False
0.0,48.0,0.0,0.0,0.0,790.0,2368.0,1292.0,0,4450.0,5889,1,6.0,954.0,0.0,1,True,False,False,True,False,False
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5890,1,6.0,955.0,1.0,1,True,False,False,True,False,False
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5891,1,6.0,955.0,0.0,1,True,False,False,False,True,False
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5894,1,6.0,957.0,1.0,1,True,False,False,False,True,False
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5897,1,2.0,221.0,1.0,1,False,True,False,False,False,True
1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5898,1,6.0,958.0,1.0,1,True,False,False,False,False,True
1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5900,1,5.0,1220.0,0.0,3,False,False,True,True,False,False
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5900,2,5.0,1220.0,0.0,3,False,False,True,True,False,False
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5900,3,5.0,1220.0,0.0,3,False,False,True,True,False,False
0.0,15.0,0.0,0.0,40.0,0.0,0.0,839.0,0,879.0,5901,1,5.0,1221.0,0.0,1,True,False,False,False,False,True
0.0,34.0,0.0,162.0,0.0,690.0,28.0,0.0,0,880.0,5902,1,3.0,177.0,1.0,1,False,False,True,False,True,False
0.0,34.0,0.0,223.0,0.0,13.0,514.0,41.0,0,791.0,5903,1,4.0,376.0,0.0,1,True,False,False,True,False,False
0.0,23.0,0.0,16.0,687.0,1.0,1.0,0.0,1,705.0,5905,1,6.0,959.0,1.0,1,True,False,False,True,False,False
1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5907,1,6.0,960.0,1.0,1,True,False,False,False,True,False
0.0,42.0,0.0,84.0,392.0,300.0,0.0,0.0,1,776.0,5908,1,5.0,1126.0,1.0,1,True,False,False,True,False,False
0.0,19.0,0.0,0.0,716.0,0.0,0.0,0.0,1,716.0,5909,1,5.0,1127.0,1.0,3,True,False,False,False,False,True
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5909,2,6.0,961.0,1.0,3,True,False,False,True,False,False
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5909,3,6.0,961.0,1.0,3,True,False,False,False,False,True
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5912,1,6.0,963.0,1.0,1,True,False,False,True,False,False
0.0,36.0,0.0,0.0,6.0,0.0,1.0,1407.0,0,1414.0,5913,1,3.0,185.0,0.0,1,False,True,False,True,False,False
0.0,32.0,0.0,0.0,0.0,39.0,0.0,749.0,0,788.0,5915,1,4.0,382.0,1.0,1,True,False,False,True,False,False
0.0,26.0,0.0,0.0,2427.0,15.0,5.0,0.0,1,2447.0,5919,1,0.0,55.0,0.0,1,False,True,False,False,False,True
0.0,33.0,0.0,48.0,94.0,756.0,308.0,0.0,0,1206.0,5920,1,5.0,1223.0,0.0,1,True,False,False,True,False,False
1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5921,1,6.0,959.0,0.0,2,True,False,False,True,False,False
0.0,22.0,0.0,0.0,0.0,859.0,62.0,0.0,0,921.0,5921,2,5.0,1224.0,0.0,2,True,False,False,True,False,False
0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5922,1,6.0,960.0,0.0,1,True,False,False,True,False,False
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5923,1,5.0,1129.0,1.0,1,False,False,True,False,False,True
0.0,51.0,0.0,152.0,55.0,25.0,74.0,289.0,0,595.0,5924,1,5.0,1225.0,0.0,1,True,False,False,True,False,False
0.0,29.0,0.0,0.0,1644.0,0.0,0.0,3780.0,0,5424.0,5925,1,1.0,226.0,1.0,3,False,True,False,True,False,False
0.0,16.0,0.0,0.0,2002.0,0.0,96.0,69.0,1,2167.0,5925,2,1.0,226.0,1.0,3,False,True,False,True,False,False
0.0,32.0,0.0,0.0,0.0,0.0,241.0,4757.0,0,4998.0,5925,3,1.0,226.0,1.0,3,False,True,False,True,False,False
0.0,24.0,0.0,0.0,2421.0,0.0,725.0,2300.0,0,5446.0,5927,1,1.0,201.0,0.0,7,False,True,False,False,False,True
1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5927,3,1.0,201.0,0.0,7,False,True,False,False,False,True
0.0,49.0,0.0,0.0,1264.0,0.0,5474.0,104.0,0,6842.0,5927,4,1.0,201.0,0.0,7,False,True,False,False,False,True
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5927,5,1.0,201.0,0.0,7,False,True,False,True,False,False
0.0,35.0,0.0,4.0,3857.0,324.0,899.0,375.0,0,5459.0,5927,6,1.0,201.0,0.0,7,False,True,False,False,False,True
0.0,43.0,0.0,0.0,1706.0,0.0,274.0,2056.0,0,4036.0,5927,7,1.0,201.0,0.0,7,False,True,False,False,False,True
0.0,20.0,0.0,149.0,25.0,559.0,21.0,33.0,1,787.0,5928,1,4.0,377.0,0.0,1,True,False,False,True,False,False
